incident_id,company_name,company_revenue_usd,company_size_revenue,country_hq,industry_primary,industry_secondary,tipo_industria,employee_count,company_size_employee,is_public_company,stock_ticker,incident_date,incident_year,incident_month,incident_quarter,incident_quarter_label,incident_year_quarter,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_vector_secondary_label,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_impact_category,data_type,systems_affected,downtime_hours,downtime_impact_category,quality_score,direct_loss_usd,ransom_paid_usd,recovery_cost_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,price_disclosure_day,sector_return_same_period,abnormal_return_1d,abnormal_return_30d,days_to_price_recovery,rango_recuperacion,estado_recuperacion,company_size
2025-0611-001,Campbell Intelligence Group Inc.,14999380161.68,10B–100B,BE,51,,Solo Primaria,25904,Muy grande,True,CAMP.BR,2025-06-11,2025,6,2,Q2,2025 Q2,False,2025-07-15,2025-08-24,ddos,,Sin vector secundario,,Conti,unknown,,Sin dato,,"SSO,ERP,file_servers",,Sin dato,83.55,3600000.0,0.0,3998647.27,0.0,3646904.23,7942825.52,207.67,-0.001032,-0.024134,-0.010196,28.0,8-30 días,Recuperación rápida,Mediana
2024-0910-001,Thompson Bank Group Inc.,153166417.74,< 1B,PH,52,51,Primaria y Secundaria,699,Grande,True,THOM.PH,2024-09-10,2024,9,3,Q3,2024 Q3,False,2024-09-14,2024-09-30,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,,Sin dato,,"email,HR_systems",26.51,Medio,76.83,12309876.16,0.0,14139316.16,0.0,8420855.48,29720358.89,10.1,0.020073,-0.009689,-0.03132,71.0,>30 días,Recuperación lenta,Pequeña
2021-0810-001,Citadel Condor Bank Ltd.,1810191789.02,1B–10B,GB,52,,Solo Primaria,5353,Muy grande,True,CCB.L,2021-08-10,2021,8,3,Q3,2021 Q3,False,2021-10-10,2021-10-18,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,1198.0,Medio,health,"SSO,backup_systems,email,cloud_infrastructure,customer_database",66.13,Medio,73.39,9739151.74,0.0,5943640.11,0.0,,16873220.13,,,,,,,,Mediana
2023-1215-001,Quartz Noble Fabrication Corp.,456557938.71,< 1B,CA,31-33,,Solo Primaria,1615,Muy grande,True,QNF.TO,2023-12-15,2023,12,4,Q4,2023 Q4,True,2024-01-14,2024-02-18,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Cuba_Ransomware,probable,67207.0,Medio,credentials,"email,CRM",,Sin dato,96.26,2797163.64,0.0,2505125.39,0.0,1103029.59,5587135.35,,,,,,,,Pequeña
2021-0224-001,Trident Wave Robotics Co.,937253476.98,< 1B,US,51,,Solo Primaria,2650,Muy grande,True,TWR,2021-02-24,2021,2,1,Q1,2021 Q1,False,2021-02-27,2021-04-22,trojan,apt,apt,,Conti,unknown,19166.0,Medio,IP,"customer_database,manufacturing_OT,payment_systems,file_servers,CRM",,Sin dato,88.5,126529219.39,0.0,75658734.87,209363.7,,216102119.25,9.42,0.01013,-0.036177,-0.010741,57.0,>30 días,Recuperación lenta,Pequeña
2025-0613-001,Whitfield Diagnostics S.r.l.,36252630.85,< 1B,IT,62,72,Primaria y Secundaria,210,Mediana,False,,2025-06-13,2025,6,2,Q2,2025 Q2,False,2025-06-29,2025-08-06,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,29360.0,Medio,PII,"VPN,manufacturing_OT,payment_systems,website,active_directory",30.73,Medio,52.94,1800000.0,1802947.22,740742.21,0.0,953457.52,4902267.79,,,,,,,,Pequeña
2023-0617-001,Ahmedabad Administration Pvt. Ltd.,20113020466.87,10B–100B,IN,92,61,Primaria y Secundaria,172312,Muy grande,False,,2023-06-17,2023,6,2,Q2,2023 Q2,False,2023-07-17,2023-08-21,phishing,,Sin vector secundario,,Medusa,suspected,204950.0,Alto,PII,VPN,,Sin dato,79.56,7200000.0,0.0,3849690.4,0.0,,11926503.61,,,,,,,,Mediana
2022-0113-001,Raptor Silver Associates AG,57043090.41,< 1B,DE,54,,Solo Primaria,523,Grande,False,,2022-01-13,2022,1,1,Q1,2022 Q1,False,2022-02-17,2022-03-04,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,32593.0,Medio,credentials,"manufacturing_OT,SSO,customer_database",109.6,Alto,87.94,180000.0,2555716.8,174335.77,0.0,,2966261.22,,,,,,,,Pequeña
2025-0704-002,Seoul Microsystems Co. Ltd.,68002071296.92,10B–100B,KR,51,,Solo Primaria,207422,Muy grande,True,SEOU.KS,2025-07-04,2025,7,3,Q3,2025 Q3,False,2025-07-23,2025-08-31,ddos,,Sin vector secundario,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,Conti,probable,,Sin dato,,"CRM,active_directory,backup_systems,file_servers",21.9,Bajo,83.97,351683190.22,0.0,312387297.64,0.0,157523936.5,713039199.26,567.94,0.002762,0.005212,0.011857,32.0,>30 días,Recuperación lenta,Mediana
2025-1023-001,Boston Retail Holdings Inc.,293475203.68,< 1B,MY,44-45,,Solo Primaria,3902,Muy grande,True,BOST.KL,2025-10-23,2025,10,4,Q4,2025 Q4,True,2026-01-26,2026-02-02,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Rhysida,probable,,Sin dato,,"VPN,email,HR_systems,SSO",,Sin dato,81.06,6500000.0,0.0,6198261.83,0.0,,14077757.51,6.54,-0.013118,-0.029457,-0.016099,59.0,>30 días,Recuperación lenta,Pequeña
2024-0325-001,Singapore REIT Pte. Ltd.,74910997.3,< 1B,SG,53,,Solo Primaria,211,Mediana,True,SING.SI,2024-03-25,2024,3,1,Q1,2024 Q1,False,2024-04-29,2024-06-18,phishing,,Sin vector secundario,,BlackSuit,probable,4613.0,Medio,credentials,website,,Sin dato,69.29,319873.38,0.0,156200.45,0.0,87484.65,553315.12,9.67,-0.004811,-0.006921,-0.00668,,Sin dato,No recuperado,Pequeña
2023-1028-001,Horizon Raven Group Group PLC,1610127531.42,1B–10B,GB,52,62,Primaria y Secundaria,6399,Muy grande,False,,2023-10-28,2023,10,4,Q4,2023 Q4,False,2023-11-29,2024-02-07,phishing,ransomware,ransomware,,,,59878.0,Medio,PII,cloud_infrastructure,,Sin dato,74.81,10025014.42,0.0,7575553.36,192394.41,,18502030.28,,,,,,,,Mediana
2021-0904-001,Pinnacle Crimson Stores Corp.,5168249979.23,1B–10B,US,44-45,,Solo Primaria,34661,Muy grande,True,PCS,2021-09-04,2021,9,3,Q3,2021 Q3,False,2021-09-18,2021-10-12,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,APT41,unknown,1151.0,Medio,mixed,ERP,68.16,Medio,57.33,29572545.05,0.0,32234160.55,0.0,18791049.3,69182414.59,29.93,-0.019392,-0.075973,-0.046765,139.0,>30 días,Recuperación lenta,Mediana
2024-1004-001,Timber Baltic Labs Corp.,760011461.36,< 1B,US,62,52,Primaria y Secundaria,3539,Muy grande,True,TBL,2024-10-04,2024,10,4,Q4,2024 Q4,False,2025-01-02,2025-01-07,ddos,trojan,trojan,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,,,,Sin dato,,"SSO,HR_systems,file_servers,website",,Sin dato,82.92,35400000.0,0.0,15631104.11,0.0,,59162259.51,7.85,0.01026,-0.014556,0.016299,23.0,8-30 días,Recuperación rápida,Pequeña
2024-1109-001,MarketValue Commerce Ltd.,18050798790.53,10B–100B,SG,44-45,,Solo Primaria,123352,Muy grande,True,MARK.SI,2024-11-09,2024,11,4,Q4,2024 Q4,False,2025-02-08,2025-03-29,ransomware,,Sin vector secundario,,,,41089.0,Medio,health,CRM,30.87,Medio,93.52,136945106.32,0.0,65633819.91,0.0,,211521155.73,124.27,-0.008476,-0.07931,-0.025699,134.0,>30 días,Recuperación lenta,Mediana
2022-0102-001,Okonkwo Retail Holdings PLC,20153961059.2,10B–100B,GB,44-45,,Solo Primaria,219647,Muy grande,True,OKON.L,2022-01-02,2022,1,1,Q1,2022 Q1,False,2022-01-11,2022-02-03,ddos,,Sin vector secundario,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,,,,Sin dato,,"cloud_infrastructure,customer_database,CRM,active_directory",,Sin dato,79.17,13200000.0,0.0,13322271.02,0.0,7683407.79,28002509.43,286.3,0.004548,-0.01191,-0.016404,59.0,>30 días,Recuperación lenta,Mediana
2021-0428-001,StyleStore Trading Co. Ltd.,65805358.32,< 1B,JP,44-45,51,Primaria y Secundaria,515,Grande,False,,2021-04-28,2021,4,2,Q2,2021 Q2,False,2021-04-30,2021-05-11,ransomware,supply_chain,supply_chain,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,NoName057,probable,,Sin dato,,"manufacturing_OT,ERP",238.76,Alto,67.81,16053995.16,0.0,17745353.64,0.0,20923554.15,36498694.88,,,,,,,,Pequeña
2023-0821-001,Flint Sierra Production Holdings PLC,58463184.04,< 1B,GB,31-33,,Solo Primaria,409,Grande,False,,2023-08-21,2023,8,3,Q3,2023 Q3,False,2023-08-22,2023-10-08,supply_chain,,Sin vector secundario,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,Conti,probable,,Sin dato,,"HR_systems,VPN,active_directory,manufacturing_OT",36.0,Medio,76.07,6986353.21,0.0,5896175.96,0.0,4331383.78,14096225.7,,,,,,,,Pequeña
2022-1030-001,Lantern Atlas Resources Pte. Ltd.,303069576.11,< 1B,SG,21,71,Primaria y Secundaria,624,Grande,False,,2022-10-30,2022,10,4,Q4,2022 Q4,True,2023-01-03,2023-01-10,malware,phishing,phishing,,BlackBasta,probable,470480.0,Alto,financial,payment_systems,1.83,Bajo,89.66,5000000.0,0.0,4338035.28,0.0,4630787.63,10144934.93,,,,,,,,Pequeña
2024-0812-001,Singapore Logistics Pte. Ltd.,3573577264.55,1B–10B,SG,48-49,,Solo Primaria,20349,Muy grande,True,SIN1.SI,2024-08-12,2024,8,3,Q3,2024 Q3,False,2024-10-14,2024-11-28,supply_chain,,Sin vector secundario,,Hunters_International,probable,,Sin dato,,"HR_systems,CRM,cloud_infrastructure",75.58,Alto,91.28,,,,,,,,,,,,,,Mediana
2023-0210-001,Pittsburgh Production Co.,849491717.85,< 1B,US,31-33,,Solo Primaria,3991,Muy grande,False,,2023-02-10,2023,2,1,Q1,2023 Q1,False,2023-03-14,2023-04-18,ddos,,Sin vector secundario,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,,,,Sin dato,,"HR_systems,backup_systems,file_servers",444.76,Alto,77.43,,,,,,,,,,,,,,Pequeña
2022-0512-001,Jerusalem Platforms Ltd.,55663502187.42,10B–100B,IL,51,,Solo Primaria,152658,Muy grande,True,JERU.TA,2022-05-12,2022,5,2,Q2,2022 Q2,False,2022-05-14,2022-06-16,ddos,malware,malware,,,,,Sin dato,,"CRM,active_directory,SSO,SCADA",31.77,Medio,56.64,994113434.47,0.0,683050439.47,0.0,,1796987744.63,272.24,-0.012406,-0.012858,0.011579,24.0,8-30 días,Recuperación rápida,Mediana
2025-0526-001,SparkSolar Corp Inc.,480467811.64,< 1B,AT,22,,Solo Primaria,2145,Muy grande,True,SPAR.VI,2025-05-26,2025,5,2,Q2,2025 Q2,False,2025-05-30,2025-07-03,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Lazarus_Group,suspected,8869.0,Medio,mixed,"VPN,cloud_infrastructure,file_servers,manufacturing_OT",300.26,Alto,89.9,2267769.11,9289688.88,2019592.39,0.0,810964.86,13938221.64,14.76,0.027903,-0.048527,-0.030516,122.0,>30 días,Recuperación lenta,Pequeña
2024-1230-001,CurrentTherm Electric Co.,23952647135.95,10B–100B,US,22,,Solo Primaria,59575,Muy grande,True,CURR,2024-12-30,2024,12,4,Q4,2024 Q4,False,2025-01-10,2025-01-24,ransomware,,Sin vector secundario,,Cl0p,probable,46614.0,Medio,health,"SCADA,backup_systems,website,active_directory,email",147.82,Alto,83.18,54208997.05,0.0,62119456.54,0.0,,119304691.3,252.32,-0.011138,-0.025423,0.005009,32.0,>30 días,Recuperación lenta,Mediana
2021-0820-001,AlgoChip Security Technologies Ltd.,24704211464.13,10B–100B,IL,51,,Solo Primaria,53106,Muy grande,True,AST.TA,2021-08-20,2021,8,3,Q3,2021 Q3,False,2021-08-31,2021-10-23,phishing,supply_chain,supply_chain,,REvil,probable,13220.0,Medio,PII,backup_systems,,Sin dato,65.07,1600000.0,0.0,785798.37,0.0,,2557067.34,361.96,0.022151,-0.019223,-0.030494,192.0,>30 días,Recuperación lenta,Mediana
2023-0120-001,Everest Sapphire Hospitality Inc.,517046041.79,< 1B,US,72,,Solo Primaria,8675,Muy grande,False,,2023-01-20,2023,1,1,Q1,2023 Q1,True,2023-04-20,2023-06-29,apt,phishing,phishing,,,,3746439.0,Alto,mixed,"payment_systems,CRM,backup_systems,active_directory",238.35,Alto,93.65,158449409.6,0.0,58895142.8,0.0,,259150504.44,,,,,,,,Pequeña
2021-0902-001,Keystone Timber Partners Corp.,3104249606.36,1B–10B,US,52,,Solo Primaria,10308,Muy grande,False,,2021-09-02,2021,9,3,Q3,2021 Q3,False,2021-09-04,2021-09-19,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,1000.0,Medio,PII,"CRM,SSO,ERP,HR_systems,email",93.62,Alto,92.84,,,,,,,,,,,,,,Mediana
2023-1024-001,Victoria Services Inc.,606909082.62,< 1B,CA,52,,Solo Primaria,2842,Muy grande,False,,2023-10-24,2023,10,4,Q4,2023 Q4,False,2023-11-01,2023-12-02,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,BlackCat/ALPHV,probable,58445.0,Medio,PII,HR_systems,,Sin dato,80.9,82129792.67,0.0,85987727.73,301579.53,,172864619.42,,,,,,,,Pequeña
2024-1214-001,Raptor Digital Computing Group SA,24682839504.01,10B–100B,FR,51,,Solo Primaria,41179,Muy grande,True,RDC.PA,2024-12-14,2024,12,4,Q4,2024 Q4,False,2024-12-26,2025-01-12,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,,Sin dato,,"payment_systems,active_directory,email,backup_systems",50.41,Medio,91.39,185725548.66,2087141.79,98310116.24,0.0,91175225.92,300915917.14,,,,,,,,Mediana
2021-0111-001,Chandra Electric Group Inc.,1024750621.53,1B–10B,US,22,,Solo Primaria,1835,Muy grande,True,CHAN,2021-01-11,2021,1,1,Q1,2021 Q1,False,2021-01-23,2021-03-15,phishing,backdoor,backdoor,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,221745.0,Alto,financial,"SCADA,website,HR_systems",,Sin dato,92.08,1600000.0,0.0,584549.71,0.0,564566.39,2591410.87,13.03,0.012865,-0.008545,-0.019019,49.0,>30 días,Recuperación lenta,Mediana
2025-1020-002,Eagle Vanguard Hotels Inc.,1558493823.9,1B–10B,US,72,,Solo Primaria,19760,Muy grande,True,EVH,2025-10-20,2025,10,4,Q4,2025 Q4,False,2025-10-22,2025-10-31,ransomware,backdoor,backdoor,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Cl0p,probable,2213.0,Medio,PII,"file_servers,HR_systems",34.82,Medio,52.16,259478.74,0.0,299690.21,0.0,,644697.22,16.01,0.016671,-0.037234,-0.03981,87.0,>30 días,Recuperación lenta,Mediana
2024-1230-002,Monroe Production Holdings Inc.,621598973.12,< 1B,US,31-33,,Solo Primaria,4809,Muy grande,False,,2024-12-30,2024,12,4,Q4,2024 Q4,False,2025-01-30,2025-02-04,phishing,malware,malware,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,NoName057,suspected,,Sin dato,,"ERP,file_servers,manufacturing_OT,VPN,backup_systems",,Sin dato,92.36,3008299.08,0.0,1119512.01,0.0,,4964244.22,,,,,,,,Pequeña
2022-0220-001,LinkData Software Co.,2226533006.73,1B–10B,US,51,,Solo Primaria,7280,Muy grande,True,LINK,2022-02-20,2022,2,1,Q1,2022 Q1,False,2022-03-10,2022-04-09,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,,,,Sin dato,,VPN,,Sin dato,92.83,11560609.61,0.0,3888351.48,0.0,,17534575.71,18.66,-0.008608,-0.045689,-0.031449,240.0,>30 días,Recuperación lenta,Mediana
2023-0701-001,Radiant Talon Group Corp.,2051015499.75,1B–10B,JP,71,,Solo Primaria,8228,Muy grande,True,RADI.T,2023-07-01,2023,7,3,Q3,2023 Q3,False,2023-08-30,2023-10-24,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,LockBit,probable,167571.0,Alto,PII,"ERP,manufacturing_OT,SSO,CRM,email",105.01,Alto,95.09,15400000.0,0.0,15407166.49,0.0,,31956783.93,23.84,-0.005308,-0.067738,-0.00407,40.0,>30 días,Recuperación lenta,Mediana
2025-0522-001,Florence Healthcare S.p.A.,280046701.77,< 1B,IT,62,,Solo Primaria,2476,Muy grande,True,FLOR.MI,2025-05-22,2025,5,2,Q2,2025 Q2,False,2025-05-30,2025-06-13,supply_chain,,Sin vector secundario,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,,,,Sin dato,,"website,backup_systems,SSO",127.23,Alto,86.42,8000000.0,0.0,6671887.46,0.0,5846513.84,16585984.09,14.29,0.005034,-0.034756,-0.027339,87.0,>30 días,Recuperación lenta,Pequeña
2024-0107-002,Archer Code Microsystems Group Inc.,10505074848.13,10B–100B,PT,51,,Solo Primaria,24844,Muy grande,True,ACM.LS,2024-01-07,2024,1,1,Q1,2024 Q1,False,2024-01-17,2024-02-10,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,,,39780.0,Medio,PII,"active_directory,file_servers",,Sin dato,71.62,30560671.62,0.0,25724999.21,304331.06,16423900.33,59473850.38,60.27,0.024247,-0.019208,-0.035359,141.0,>30 días,Recuperación lenta,Mediana
2021-0809-001,Zenith Reserve Holdings Holdings PLC,34641785401.8,10B–100B,GB,52,,Solo Primaria,101770,Muy grande,True,ZEN1.L,2021-08-09,2021,8,3,Q3,2021 Q3,False,2021-08-24,2021-09-08,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,,Sin dato,,"SSO,payment_systems,backup_systems,CRM,email",,Sin dato,65.53,553109810.94,0.0,271446756.4,0.0,193039221.35,959261302.97,479.24,-0.007238,-0.025533,-0.008872,46.0,>30 días,Recuperación lenta,Mediana
2024-1213-001,Liverpool Capital Group PLC,52421076107.85,10B–100B,GB,52,,Solo Primaria,234687,Muy grande,False,,2024-12-13,2024,12,4,Q4,2024 Q4,False,2025-02-14,2025-02-25,trojan,,Sin vector secundario,Drive-by download from compromised ad network → remote access trojan deployment → keylogger activation → credential theft → lateral movement to file servers,Hunters_International,suspected,2436.0,Medio,health,"backup_systems,payment_systems,SCADA,VPN,website",,Sin dato,54.44,15812092.51,0.0,6949426.27,0.0,15841933.74,26589181.13,,,,,,,,Mediana
2025-0427-001,Raleigh Learning Group Inc.,109967984.28,< 1B,TW,61,,Solo Primaria,1005,Muy grande,False,,2025-04-27,2025,4,2,Q2,2025 Q2,True,2025-05-12,2025-06-05,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,1716827.0,Alto,mixed,backup_systems,,Sin dato,61.27,800000.0,0.0,345560.83,989505.11,625281.44,2333686.41,,,,,,,,Pequeña
